docket_id,customer_id,short_name,order_size1,order_size2,net_out,unitizing_bundle_qty,unitizing_unit_qty,unitizing_max_height,unitizing_piling_pattern_id
159213,10003,,56.0,38.0,1.0,0,0,48,0
159489,10003,,50.0,78.0,1.0,0,0,48,0
159531,10003,,55.0,43.0,1.0,0,0,48,0
161312,10003,,50.0,100.0,1.0,0,0,48,0
163331,10003,,45.0,45.0,1.0,0,0,48,0
163698,10003,,66.0,59.0,1.0,0,0,48,0
170137,10003,,53.0,78.0,1.0,0,0,48,0
170828,10003,,51.0,93.0,1.0,0,0,48,0
170829,10003,,45.0,52.0,1.0,0,0,48,0
170830,10003,,96.0,46.0,1.0,0,0,48,0
171887,10003,,49.0,45.0,1.0,0,0,48,0
172536,10003,,45.0,60.0,1.0,0,0,48,0
173856,10003,,54.0,58.0,1.0,0,0,48,0
176592,10003,,52.0,85.0,1.0,0,0,48,0
180248,10003,,48.0,96.0,1.0,0,0,48,0
106857,12017,,21.1,62.02,1.0,0,345,48,10
107086,12115,,19.1,58.02,1.0,0,345,48,10
107087,12115,,18.1,60.02,1.0,0,345,48,10
107316,11938,,22.1,49.02,1.0,0,345,48,10
107363,12121,,14.06,67.02,1.0,0,345,48,10
107467,12162,,18.1,62.02,1.0,0,345,48,10
107470,12162,,18.1,62.02,1.0,0,345,48,10
107471,12162,,18.1,62.02,1.0,0,345,48,10
107473,12162,,18.1,62.02,1.0,0,345,48,10
107654,12166,,24.1,50.02,1.0,0,345,48,10
107803,12017,,24.1,50.02,1.0,0,345,48,10
107819,11680,,18.14,59.06,1.0,0,345,48,10
107837,12167,,20.1,56.02,1.0,0,345,48,10
108060,11939,,23.1,58.02,1.0,0,345,48,10
108093,12293,,81.1,34.02,1.0,0,345,48,10
108094,12293,,83.1,40.02,1.0,0,345,48,10
109217,12017,,33.15,30.04,1.0,0,345,48,10
109296,12324,,24.12,53.02,1.0,0,345,48,10
109393,12350,,18.1,54.02,1.0,0,345,48,10
109405,12352,,18.06,58.06,1.0,0,345,48,10
109569,12253,,17.02,67.1,1.0,0,345,48,10
109731,12401,,24.1,54.02,1.0,0,345,48,10
110044,12427,,22.1,52.02,1.0,0,345,48,10
110359,11926,,23.1,56.02,1.0,0,345,48,10
110703,12165,,21.1,62.02,1.0,0,345,48,10
110858,12165,,19.0,57.06,1.0,0,345,48,10
111191,12489,,16.1,70.02,1.0,0,345,48,10
111192,12489,,16.1,70.02,1.0,0,345,48,10
111204,12490,,19.02,64.02,1.0,0,345,48,10
111211,12493,,18.04,60.06,1.0,0,345,48,10
111212,12494,,21.1,62.02,1.0,0,345,48,10
111218,12495,,22.12,51.12,1.0,0,345,48,10
111271,12505,,16.1,70.02,1.0,0,345,48,10
111273,12489,,16.1,62.02,1.0,0,345,48,10
111443,11796,,19.0,57.06,1.0,0,345,48,10
111461,11802,,14.02,69.1,1.0,0,345,48,10
111470,12162,,23.08,54.14,1.0,0,345,48,10
111471,12162,,23.08,54.14,1.0,0,345,48,10
111472,12162,,23.08,54.14,1.0,0,345,48,10
111648,12548,,34.13,35.09,1.0,0,345,48,10
112021,12017,,22.1,54.02,1.0,0,345,48,10
112041,12544,,23.1,46.02,1.0,0,345,48,10
112042,12543,,23.1,46.02,1.0,0,345,48,10
113149,12544,,17.06,55.1,1.0,0,345,48,10
113158,12544,,18.14,56.02,1.0,0,345,48,10
113288,12632,,22.1,60.02,1.0,0,345,48,10
113699,12660,,24.1,52.02,1.0,0,345,48,10
113742,12674,,25.1,50.02,1.0,0,345,48,10
113881,12648,,23.02,47.02,1.0,0,345,48,10
114011,11802,,18.02,67.1,1.0,0,345,48,10
114220,12687,,20.12,60.06,1.0,0,345,48,10
114244,12316,,21.1,62.02,1.0,0,345,48,10
114290,12736,,24.1,50.02,1.0,0,345,48,10
114379,12544,,15.1,62.02,1.0,0,345,48,10
114435,12750,,15.1,62.02,1.0,0,345,48,10
114479,11932,,24.14,55.1,1.0,0,345,48,10
114596,11810,,24.14,55.02,1.0,0,345,48,10
114719,12785,,23.02,50.02,1.0,0,345,48,10
114724,12545,,17.14,66.02,1.0,0,345,48,10
114928,11771,,24.1,50.02,1.0,0,345,48,10
115171,11810,,24.14,55.02,1.0,0,345,48,10
115340,12544,,16.06,67.02,1.0,0,345,48,10
115382,12648,,14.1,76.02,1.0,0,345,48,10
115721,12544,,22.1,46.02,1.0,0,345,48,10
115722,12543,,22.1,46.02,1.0,0,345,48,10
115771,12544,,18.0,56.1,1.0,0,345,48,10
115773,12544,,18.0,56.1,1.0,0,345,48,10
115874,12824,,24.1,50.02,1.0,0,345,48,10
116095,12704,,19.11,54.06,1.0,0,345,48,10
116556,13031,,17.1,54.1,1.0,0,345,48,10
116754,11932,,24.08,48.1,1.0,0,345,48,10
116862,12017,,17.1,62.02,1.0,0,345,48,10
117027,13090,,22.1,54.02,1.0,0,345,48,10
117085,13095,,17.1,66.02,1.0,0,345,48,10
117127,13101,,17.1,56.02,1.0,0,345,48,10
117139,13101,,21.1,58.02,1.0,0,345,48,10
117140,13101,,21.1,58.02,1.0,0,345,48,10
117321,13127,,22.06,53.02,1.0,0,345,48,10
117386,13101,,21.1,58.02,1.0,0,345,48,10
117387,13101,,17.1,56.02,1.0,0,345,48,10
117435,12543,,17.1,56.02,1.0,0,345,48,10
117483,13148,,22.04,52.14,1.0,0,345,48,10
117791,12544,,21.1,62.02,1.0,0,345,48,10
117792,12544,,21.1,62.02,1.0,0,345,48,10
117793,12544,,21.1,62.02,1.0,0,345,48,10
118216,13232,,24.1,50.02,1.0,0,345,48,10
118242,13236,,20.15,62.04,1.0,0,345,48,10
118247,11818,,18.08,60.1,1.0,0,345,48,10
118248,11818,,18.08,60.1,1.0,0,345,48,10
118358,12878,,22.1,58.02,1.0,0,345,48,10
118363,12878,,22.1,58.02,1.0,0,345,48,10
118502,12013,,24.1,50.02,1.0,0,345,48,10
118753,12318,,20.1,54.02,1.0,0,345,48,10
118770,12318,,20.1,54.02,1.0,0,345,48,10
118771,12318,,20.1,54.02,1.0,0,345,48,10
118772,12785,,21.1,62.02,1.0,0,345,48,10
119115,12363,,15.15,66.14,1.0,0,345,48,10
119228,11802,,21.02,62.0,1.0,0,345,48,10
120534,13372,,18.1,58.02,1.0,0,345,48,10
121003,13434,,23.1,54.02,1.0,0,345,48,10
121004,13434,,18.1,62.02,1.0,0,345,48,10
121108,13449,,24.1,52.02,1.0,0,345,48,10
121128,12824,,24.1,50.02,1.0,0,345,48,10
121291,13232,,24.1,48.02,1.0,0,345,48,10
121619,13514,,24.06,49.02,1.0,0,345,48,10
121839,13076,,18.1,62.02,1.0,0,345,48,10
121917,13552,,22.04,60.06,1.0,0,345,48,10
122091,13618,,20.02,56.02,1.0,0,345,48,10
122092,13618,,19.02,54.02,1.0,0,345,48,10
122453,12017,,20.1,58.02,1.0,0,345,48,10
122638,13686,,24.1,50.03,1.0,0,345,48,10
122641,13687,,24.1,50.02,1.0,0,345,48,10
122878,13726,,23.0,48.06,1.0,0,345,48,10
122879,13726,,23.0,48.06,1.0,0,345,48,10
122880,13726,,23.09,48.14,1.0,0,345,48,10
122981,13732,,20.1,58.02,1.0,0,345,48,10
123087,13768,,24.04,48.02,1.0,0,345,48,10
123141,12017,,22.1,58.02,1.0,0,345,48,10
123327,13805,,23.1,54.02,1.0,0,345,48,10
123328,13805,,23.1,54.02,1.0,0,345,48,10
123335,13806,,18.06,62.02,1.0,0,345,48,10
123345,13806,,20.1,56.02,1.0,0,345,48,10
123460,13827,,24.1,50.02,1.0,0,345,48,10
124163,13915,,19.1,58.02,1.0,0,345,48,10
124243,13927,,19.08,54.08,1.0,0,345,48,10
124253,13849,,22.1,58.02,1.0,0,345,48,10
124278,11309,,18.1,66.02,1.0,0,345,48,10
124910,14008,,27.02,44.02,1.0,0,345,48,10
124911,14008,,29.02,44.02,1.0,0,345,48,10
124952,13645,,30.08,38.02,1.0,0,345,48,10
124954,13645,,26.0,51.02,1.0,0,345,48,10
124957,13645,,26.02,50.02,1.0,0,345,48,10
125033,12017,,18.14,67.02,1.0,0,345,48,10
125034,12017,,19.02,67.02,1.0,0,345,48,10
125672,14117,,17.1,55.02,1.0,0,345,48,10
125690,12878,,26.1,66.02,1.0,0,345,48,10
125691,12878,,20.1,54.02,1.0,0,345,48,10
125911,13849,,22.1,58.02,1.0,0,345,48,10
126002,14169,,24.1,50.02,1.0,0,345,48,10
126027,13605,,24.1,50.02,1.0,0,345,48,10
126411,14240,,25.1,48.02,1.0,0,345,48,10
126609,14209,,22.1,58.02,1.0,0,345,48,10
126953,14333,,21.1,54.02,1.0,0,345,48,10
127086,13603,,20.1,58.02,1.0,0,345,48,10
127090,12157,,19.11,64.0,1.0,0,345,48,10
127092,12157,,20.06,74.1,1.0,0,345,48,10
127121,14353,,21.1,58.02,1.0,0,345,48,10
127224,14193,,51.02,23.0,1.0,0,345,48,10
127225,14193,,23.0,51.02,1.0,0,345,48,10
127309,14022,,25.1,54.02,1.0,0,345,48,10
127596,14435,,18.14,67.02,1.0,0,345,48,10
127760,11677,,24.1,50.02,1.0,0,345,48,10
127778,11677,,17.02,62.02,1.0,0,345,48,10
127930,14507,,22.14,53.1,1.0,0,345,48,10
128017,13545,,24.1,50.02,1.0,0,345,48,10
128130,11810,,23.1,54.02,1.0,0,345,48,10
128182,14546,,18.02,56.02,1.0,0,345,48,10
128270,12781,,21.02,60.02,1.0,0,345,48,10
128568,14615,,16.02,68.1,1.0,0,345,48,10
129136,14481,,28.1,44.02,1.0,0,345,48,10
129137,14481,,28.1,44.02,1.0,0,345,48,10
129189,12445,,18.1,54.02,1.0,0,345,48,10
129440,14305,,12.06,25.14,1.0,0,345,48,10
129477,14750,,18.09,54.04,1.0,0,345,48,10
129478,14750,,18.09,54.04,1.0,0,345,48,10
129913,13411,,22.04,53.1,1.0,0,345,48,10
130047,13670,,21.1,62.02,1.0,0,345,48,10
131410,13271,,24.1,50.02,1.0,0,345,48,10
131773,15016,,19.1,66.02,1.0,0,345,48,10
131774,15016,,31.1,40.02,1.0,0,345,48,10
131776,15016,,31.1,41.02,1.0,0,345,48,10
132212,12245,,24.1,50.02,1.0,0,345,48,10
132213,12245,,20.1,50.02,1.0,0,345,48,10
132214,12245,,15.1,44.02,1.0,0,345,48,10
132274,12543,,25.1,52.02,1.0,0,345,48,10
132277,12543,,18.1,58.02,1.0,0,345,48,10
132333,12543,,18.1,58.02,1.0,0,345,48,10
132373,15201,,18.1,54.02,1.0,0,345,48,10
133070,15378,,28.1,42.02,1.0,0,345,48,10
133117,15388,,14.1,62.02,1.0,0,345,48,10
133196,15413,,20.1,64.02,1.0,0,345,48,10
133544,15473,,18.1,56.02,1.0,0,345,48,10
133691,15488,,30.1,62.02,1.0,0,345,48,10
133692,15488,,23.1,54.02,1.0,0,345,48,10
133756,15498,,29.12,35.08,1.0,0,345,48,10
133764,15502,,24.02,55.02,1.0,0,345,48,10
134188,15545,,22.1,58.02,1.0,0,345,48,10
134563,15587,,22.14,54.1,1.0,0,345,48,10
134564,15587,,22.14,54.1,1.0,0,345,48,10
134893,14709,,24.1,56.02,1.0,0,345,48,10
135624,13806,,24.02,50.02,1.0,0,345,48,10
135743,15733,,25.1,50.02,1.0,0,345,48,10
136104,15775,,21.1,62.02,1.0,0,345,48,10
136280,14870,,18.1,58.02,1.0,0,345,48,10
136295,15806,,24.14,53.02,1.0,0,345,48,10
137037,12017,,31.0,31.0,1.0,0,345,48,10
137039,12017,,31.0,31.0,1.0,0,345,48,10
138030,16037,,22.1,60.02,1.0,0,345,48,10
138085,16041,,23.1,51.06,1.0,0,345,48,10
138098,16043,,23.06,49.02,1.0,0,345,48,10
138102,16041,,24.12,55.14,1.0,0,345,48,10
138146,16049,,20.1,54.02,1.0,0,345,48,10
138363,16079,,24.1,54.02,1.0,0,345,48,10
138375,16079,,24.1,50.02,1.0,0,345,48,10
138447,11798,,16.1,72.02,1.0,0,345,48,10
138547,12017,,27.1,40.02,1.0,0,345,48,10
139205,16157,,22.1,58.02,1.0,0,345,48,10
139961,13421,,20.1,55.04,1.0,0,345,48,10
140608,15084,,23.14,51.0,1.0,0,345,48,10
140827,15084,,24.1,50.02,1.0,0,345,48,10
140828,15084,,22.1,56.06,1.0,0,345,48,10
142392,16383,,21.1,56.02,1.0,0,345,48,10
142410,16383,,21.1,56.02,1.0,0,345,48,10
142689,16281,,15.14,65.1,1.0,0,345,48,10
142778,16312,,18.12,58.06,1.0,0,345,48,10
142780,16312,,19.09,55.1,1.0,0,345,48,10
142781,16312,,19.07,54.12,1.0,0,345,48,10
143243,16312,,21.07,61.08,1.0,0,345,48,10
143249,12438,,20.14,62.1,1.0,0,345,48,10
147347,11810,,17.1,60.02,1.0,0,345,48,10
147406,16632,,24.1,50.02,1.0,0,345,48,10
150257,11810,,56.0,27.1,1.0,0,345,48,10
153721,13578,,21.1,62.02,1.0,0,345,48,10
154012,16281,,31.12,34.08,1.0,0,345,48,10
154249,11810,,24.0,49.08,1.0,0,345,48,10
154294,16281,,24.1,50.02,1.0,0,345,48,10
155049,17948,,24.1,50.02,1.0,0,345,48,10
155677,12756,,22.1,49.1,1.0,0,345,48,10
164501,18597,,16.01,57.15,1.0,0,345,48,10
164684,18460,,29.04,41.05,1.0,0,345,48,10
165325,15017,,21.1,54.05,1.0,0,345,48,10
165326,11802,,22.1,57.05,1.0,0,345,48,10
165394,16281,,24.02,52.05,1.0,0,345,48,10
165696,11802,,19.1,58.05,1.0,0,345,48,10
165731,16281,,24.1,50.05,1.0,0,345,48,10
167663,13827,,23.04,56.01,1.0,0,345,48,10
168080,16281,,24.1,50.05,1.0,0,345,48,10
169543,18054,,23.15,47.06,1.0,0,345,48,10
169939,12017,,18.02,54.02,1.0,0,345,48,10
170046,18699,,19.02,59.02,1.0,0,345,48,10
170453,15875,,27.08,38.02,1.0,0,345,48,10
170536,18683,,16.08,62.02,1.0,0,345,48,10
170613,16383,,18.1,62.02,1.0,0,345,48,10
172137,18946,,22.1,50.02,1.0,0,345,48,10
172205,18946,,22.1,50.02,1.0,0,345,48,10
172393,18957,,26.1,46.02,1.0,0,345,48,10
172394,18957,,26.1,42.02,1.0,0,345,48,10
172397,18957,,24.1,50.02,1.0,0,345,48,10
172981,14320,,24.02,53.02,1.0,0,345,48,10
172982,14320,,24.02,53.02,1.0,0,345,48,10
172983,14320,,24.02,53.02,1.0,0,345,48,10
174129,11808,,22.1,48.02,1.0,0,345,48,10
174524,18632,,24.1,54.02,1.0,0,345,48,10
174560,11810,,24.1,50.02,1.0,0,345,48,10
174838,16623,,24.02,52.02,1.0,0,345,48,10
175906,19087,,23.04,52.06,1.0,0,345,48,10
176240,19122,,22.12,46.12,1.0,0,345,48,10
176602,18597,,20.14,57.04,1.0,0,345,48,10
176603,18597,,20.14,57.04,1.0,0,345,48,10
176604,18597,,20.14,57.04,1.0,0,345,48,10
177670,18882,,24.1,50.02,1.0,0,345,48,10
179087,18957,,25.02,48.02,1.0,0,345,48,10
179770,19196,,21.1,62.02,1.0,0,345,48,10
179800,19199,,23.14,48.0,1.0,0,345,48,10
179805,18717,,27.1,48.1,1.0,0,345,48,10
179938,15875,,20.04,55.02,1.0,0,345,48,10
180121,18717,,24.1,50.02,1.0,0,345,48,10
180405,19223,,19.1,58.02,1.0,0,345,48,10
180406,19223,,21.1,58.02,1.0,0,345,48,10
180408,19223,,19.1,58.02,1.0,0,345,48,10
180409,19223,,21.1,58.02,1.0,0,345,48,10
180569,19088,,21.1,62.02,1.0,0,345,48,10
180761,18889,,18.1,54.02,1.0,0,345,48,10
180912,18697,,24.1,50.02,1.0,0,345,48,10
180913,19088,,24.1,50.02,1.0,0,345,48,10
180914,19088,,34.1,28.02,1.0,0,345,48,10
181085,19254,,17.14,58.1,1.0,0,345,48,10
181086,19254,,21.1,56.02,1.0,0,345,48,10
181359,16053,,16.06,61.1,1.0,0,345,48,10
181375,19088,,18.08,65.14,1.0,0,345,48,10
181589,18940,,20.1,54.02,1.0,0,345,48,10
181609,14534,,24.1,50.02,1.0,0,345,48,10
181909,18889,,22.06,54.02,1.0,0,345,48,10
181930,11810,,24.1,50.02,1.0,0,345,48,10
181941,11810,,22.1,58.02,1.0,0,345,48,10
182697,14709,,20.1,54.02,1.0,0,345,48,10
182754,19223,,22.1,58.02,1.0,0,345,48,10
182755,18717,,22.1,56.02,1.0,0,345,48,10
182827,16298,,21.1,62.02,1.0,0,345,48,10
182945,18259,,21.1,54.02,1.0,0,345,48,10
182964,19316,,22.1,58.02,1.0,0,345,48,10
182982,18259,,25.01,55.04,1.0,0,345,48,10
182984,18259,,22.1,50.08,1.0,0,345,48,10
183104,18889,,20.1,54.02,1.0,0,345,48,10
183421,19088,,20.1,55.1,1.0,0,345,48,10
183764,12518,,24.1,50.02,1.0,0,345,48,10
183765,12518,,23.1,48.02,1.0,0,345,48,10
183824,18717,,19.1,54.02,1.0,0,345,48,10
183839,16623,,25.1,50.02,1.0,0,345,48,10
183905,12961,,21.1,62.02,1.0,0,345,48,10
183913,18717,,24.1,52.02,1.0,0,345,48,10
183993,16623,,18.1,54.02,1.0,0,345,48,10
184040,18054,,24.1,50.02,1.0,0,345,48,10
184046,18054,,18.1,62.02,1.0,0,345,48,10
184352,19352,,20.1,62.02,1.0,0,345,48,10
184584,18054,,16.1,62.02,1.0,0,345,48,10
184777,18717,,15.1,62.02,1.0,0,345,48,10
185015,12139,,24.1,50.02,1.0,0,345,48,10
185067,18717,,21.14,56.02,1.0,0,345,48,10
185098,18717,,19.1,64.02,1.0,0,345,48,10
185325,18717,,21.1,54.02,1.0,0,345,48,10
185432,18717,,24.02,56.02,1.0,0,345,48,10
185846,19395,,16.14,56.02,1.0,0,345,48,10
185847,19395,,19.1,56.02,1.0,0,345,48,10
185935,19088,,18.08,58.0,1.0,0,345,48,10
185936,19088,,18.1,58.04,1.0,0,345,48,10
185937,19088,,18.1,58.02,1.0,0,345,48,10
185941,19088,,19.1,60.02,1.0,0,345,48,10
186015,19400,,21.1,56.02,1.0,0,345,48,10
186458,18717,,18.1,62.02,1.0,0,345,48,10
186642,18054,,25.1,50.02,1.0,0,345,48,10
187131,14709,,25.1,52.02,1.0,0,345,48,10
187342,15343,,22.15,49.0,1.0,0,345,48,10
187745,19088,,21.1,62.02,1.0,0,345,48,10
187753,19088,,21.1,62.02,1.0,0,345,48,10
188817,18957,,17.02,58.14,1.0,0,345,48,10
189287,16298,,22.1,46.02,1.0,0,345,48,10
189288,16298,,22.1,46.02,1.0,0,345,48,10
189289,16298,,22.1,58.02,1.0,0,345,48,10
189435,19088,,19.08,55.02,1.0,0,345,48,10
190900,12720,,21.1,58.02,1.0,0,345,48,10
191133,18889,,24.14,49.02,1.0,0,345,48,10
191153,19088,,19.08,55.02,1.0,0,345,48,10
191200,19088,,19.08,55.02,1.0,0,345,48,10
191229,18717,,18.1,58.02,1.0,0,345,48,10
191230,18717,,22.1,58.02,1.0,0,345,48,10
191240,18957,,27.06,49.02,1.0,0,345,48,10
111280,12489,,47.1,26.02,1.0,0,345,48,16
111283,12489,,47.1,26.02,1.0,0,345,48,16
120617,13126,,37.1,35.02,1.0,0,345,48,16
123641,12030,,12.1,94.02,1.0,0,345,48,16
141700,16281,,51.0,31.0,1.0,0,345,48,16
142774,12960,,16.1,86.02,1.0,0,345,48,16
153006,16488,,49.08,29.05,1.0,0,345,48,16
154215,17962,,17.1,70.02,1.0,0,345,48,16
174506,18632,,12.1,103.02,1.0,0,345,48,16
180973,19088,,46.1,26.02,1.0,0,345,48,16
183785,18717,,46.08,27.1,1.0,0,345,48,16
184543,18717,,12.1,94.02,1.0,0,345,48,16
188335,14709,,52.0,30.02,1.0,0,345,48,16
189434,18889,,17.01,76.02,1.0,0,345,48,16
111275,12489,,51.08,28.15,1.0,0,690,48,24
115782,11986,,32.1,18.02,1.0,0,690,48,24
124980,11161,,40.12,14.02,1.0,0,690,48,24
155520,18217,,7.1,84.02,1.0,0,690,48,24
179808,18717,,8.1,86.02,1.0,0,690,48,24
107105,11675,,16.1,34.02,1.0,0,690,48,19
107602,12166,,17.04,38.06,1.0,0,690,48,19
107753,12227,,14.1,38.02,1.0,0,690,48,19
109178,11810,,19.1,30.02,1.0,0,690,48,19
110578,11528,,16.03,31.02,1.0,0,690,48,19
111208,12490,,15.1,41.02,1.0,0,690,48,19
111209,12490,,17.1,30.02,1.0,0,690,48,19
111296,11810,,12.1,50.02,1.0,0,690,48,19
111332,12511,,12.1,46.02,1.0,0,690,48,19
111341,12511,,16.1,37.1,1.0,0,690,48,19
111365,11939,,16.1,34.02,1.0,0,690,48,19
111651,12017,,20.1,34.02,1.0,0,690,48,19
113157,11833,,15.1,44.02,1.0,0,690,48,19
113211,12319,,17.02,41.02,1.0,0,690,48,19
113212,12319,,17.02,41.02,1.0,0,690,48,19
113296,12382,,23.1,26.02,1.0,0,690,48,19
114064,12419,,14.06,41.08,1.0,0,690,48,19
114098,12712,,16.1,34.02,1.0,0,690,48,19
114242,12316,,15.1,44.02,1.0,0,690,48,19
115346,12283,,15.12,35.1,1.0,0,690,48,19
115354,12867,,13.1,48.02,1.0,0,690,48,19
115432,12504,,16.1,34.02,1.0,0,690,48,19
115479,12669,,13.02,46.02,1.0,0,690,48,19
115695,12908,,16.1,34.02,1.0,0,690,48,19
115777,12544,,14.1,38.02,1.0,0,690,48,19
115787,11939,,17.04,37.08,1.0,0,690,48,19
115852,12925,,15.01,38.02,1.0,0,690,48,19
116157,12968,,14.1,48.02,1.0,0,690,48,19
116163,12638,,16.1,40.02,1.0,0,690,48,19
116168,12638,,16.1,40.02,1.0,0,690,48,19
116369,12869,,14.1,42.02,1.0,0,690,48,19
116415,13010,,15.1,38.02,1.0,0,690,48,19
116416,13010,,15.1,38.02,1.0,0,690,48,19
116848,11904,,16.04,36.02,1.0,0,690,48,19
117370,11819,,20.06,30.02,1.0,0,690,48,19
117672,12648,,16.02,45.06,1.0,0,690,48,19
117691,11898,,14.1,44.02,1.0,0,690,48,19
117803,11891,,14.1,46.02,1.0,0,690,48,19
117810,13188,,15.02,39.02,1.0,0,690,48,19
117812,13188,,18.1,29.02,1.0,0,690,48,19
117896,13070,,15.02,32.02,1.0,0,690,48,19
117977,10003,,16.1,98.02,1.0,0,690,48,19
118321,13236,,21.04,32.02,1.0,0,690,48,19
118337,11802,,17.06,35.02,1.0,0,690,48,19
119071,12648,,16.1,38.02,1.0,0,690,48,19
119113,13333,,13.06,40.02,1.0,0,690,48,19
121020,13442,,15.06,44.02,1.0,0,690,48,19
121021,13442,,15.06,44.02,1.0,0,690,48,19
121221,13421,,13.14,40.1,1.0,0,690,48,19
121443,11677,,13.14,44.02,1.0,0,690,48,19
121466,12759,,14.1,48.02,1.0,0,690,48,19
122989,13603,,13.07,40.02,1.0,0,690,48,19
123332,12865,,16.08,45.06,1.0,0,690,48,19
123343,13806,,15.0,40.06,1.0,0,690,48,19
123643,12878,,13.1,44.02,1.0,0,690,48,19
123831,11810,,16.1,42.02,1.0,0,690,48,19
123900,11810,,16.1,42.02,1.0,0,690,48,19
124047,13898,,13.14,42.1,1.0,0,690,48,19
127676,12772,,15.14,44.02,1.0,0,690,48,19
131056,14861,,13.1,44.02,1.0,0,690,48,19
131063,14866,,16.02,36.06,1.0,0,690,48,19
131144,14882,,17.1,31.02,1.0,0,690,48,19
132276,12543,,14.02,45.02,1.0,0,690,48,19
133021,15369,,16.1,42.02,1.0,0,690,48,19
133024,15292,,16.1,42.02,1.0,0,690,48,19
134894,14709,,12.1,50.02,1.0,0,690,48,19
135779,12017,,14.1,42.02,1.0,0,690,48,19
137641,15993,,15.1,42.02,1.0,0,690,48,19
138039,11613,,15.0,38.02,1.0,0,690,48,19
138040,11613,,14.1,38.02,1.0,0,690,48,19
138377,16079,,16.1,34.02,1.0,0,690,48,19
138525,13832,,16.1,34.02,1.0,0,690,48,19
138623,13615,,15.1,40.02,1.0,0,690,48,19
141122,12017,,16.08,45.02,1.0,0,690,48,19
143253,12438,,15.1,40.02,1.0,0,690,48,19
143946,16312,,13.1,40.02,1.0,0,690,48,19
143947,16312,,13.1,46.02,1.0,0,690,48,19
150049,16312,,14.14,36.1,1.0,0,690,48,19
150781,14709,,14.1,28.1,1.0,0,690,48,19
155043,16281,,20.04,30.15,1.0,0,690,48,19
155589,11810,,13.06,42.02,1.0,0,690,48,19
156232,12756,,15.14,40.02,1.0,0,690,48,19
158899,12017,,16.1,42.02,1.0,0,690,48,19
161085,12756,,16.02,44.02,1.0,0,690,48,19
163601,11810,,13.1,44.05,1.0,0,690,48,19
168755,12343,,14.1,44.02,1.0,0,690,48,19
169161,18775,,17.04,32.14,1.0,0,690,48,19
169998,18717,,15.1,43.02,1.0,0,690,48,19
170535,18683,,14.08,46.02,1.0,0,690,48,19
172399,18957,,24.1,26.02,1.0,0,690,48,19
172404,18957,,16.1,34.02,1.0,0,690,48,19
172406,18957,,16.1,34.02,1.0,0,690,48,19
173734,18587,,21.1,32.02,1.0,0,690,48,19
174507,18632,,16.1,44.1,1.0,0,690,48,19
174837,16623,,16.1,38.02,1.0,0,690,48,19
176756,16623,,14.1,38.02,1.0,0,690,48,19
179766,19196,,12.1,50.02,1.0,0,690,48,19
179767,16516,,12.1,50.02,1.0,0,690,48,19
179918,18717,,11.1,48.02,1.0,0,690,48,19
180407,19223,,15.1,32.02,1.0,0,690,48,19
181373,19088,,14.1,52.1,1.0,0,690,48,19
181376,19088,,13.1,38.02,1.0,0,690,48,19
181541,19088,,14.1,42.02,1.0,0,690,48,19
182525,19281,,15.1,32.02,1.0,0,690,48,19
182526,19281,,16.1,39.02,1.0,0,690,48,19
184710,18860,,16.1,42.02,1.0,0,690,48,19
185551,18717,,14.1,46.02,1.0,0,690,48,19
185786,18717,,14.1,38.02,1.0,0,690,48,19
185934,19088,,16.1,34.02,1.0,0,690,48,19
186118,18286,,14.1,38.02,1.0,0,690,48,19
187100,19376,,21.09,35.1,1.0,0,690,48,19
187453,15292,,12.1,46.02,1.0,0,690,48,19
187456,15292,,12.1,50.02,1.0,0,690,48,19
187776,19088,,13.14,40.06,1.0,0,690,48,19
188525,19482,,16.1,42.02,1.0,0,690,48,19
188550,19483,,16.14,42.0,1.0,0,690,48,19
189464,18717,,14.1,44.02,1.0,0,690,48,19
191434,19537,,14.1,37.02,1.0,0,690,48,19
102488,11173,,18.1,44.02,1.0,0,460,48,17
105415,11842,,13.12,18.08,1.0,0,2840,48,13
106752,11867,,18.0,12.08,1.0,0,2120,48,13
106753,11867,,18.0,12.08,1.0,0,1320,48,13
106758,12059,,48.02,64.06,1.0,0,280,48,23
106899,12092,,16.07,29.1,1.0,0,1035,48,14
107164,11377,,11.1,30.02,1.0,0,1380,48,15
107319,11938,,73.08,25.02,1.0,0,805,48,29
107592,12197,,17.11,32.1,1.0,0,420,48,19
107614,12165,,11.07,24.04,1.0,0,1380,48,15
107752,12227,,44.1,18.02,1.0,0,1150,48,25
107836,11816,,16.0,26.07,1.0,0,1060,48,23
107838,11129,,18.03,29.1,1.0,0,420,48,19
107847,12243,,14.1,34.02,1.0,0,1035,48,14
108090,12293,,10.02,64.02,1.0,0,575,48,18
108091,12293,,79.1,20.02,1.0,0,575,48,18
108092,12293,,71.1,34.02,1.0,0,575,48,18
109160,12304,,56.11,58.1,1.0,0,280,48,23
109575,12379,,13.12,12.08,1.0,0,4260,48,15
109678,12165,,6.1,20.02,1.0,0,2300,48,8
109679,12318,,6.1,20.02,1.0,0,2300,48,8
109681,12165,,6.1,20.02,1.0,0,2300,48,8
109682,12165,,6.1,20.02,1.0,0,2300,48,8
109683,12318,,6.1,20.02,1.0,0,2300,48,8
109684,12318,,6.1,20.02,1.0,0,2300,48,8
109687,12165,,8.1,22.02,1.0,0,2300,48,8
